8,135.88,40.4416,2629,
8,173.08,31.6379,3020,
8,161.74,34.6332,24615,
8,174.94,39.6949,4054,
8,147.7,31.9632,3215,
8,168.2,37.3291,3240,
8,157.26,31.9802,3367,
8,145.74,36.6141,50100,
8,119.82,30.4978,2982,
8,129.68,36.2243,4706,
8,143.06,31.416,2663,
8,169.82,41.2476,2705,
8,163.3,33.5763,53304,
8,137.08,36.6603,3102,
8,133.64,30.7113,3583,
8,192.54,33.3731,3475,
8,128.24,28.4615,45169,
8,157.08,32.9097,3683,
8,153.32,35.3331,3613,
8,157.64,32.5257,5630,
8,169.36,40.3653,42773,
8,164.46,34.6322,10091,
8,183.56,35.4424,3062,
8,139.46,34.5974,2772,
8,157.52,39.0125,49291,
8,152.36,38.7506,2522,
8,165.02,32.5502,6369,
8,163.38,39.2043,35790,
8,183.08,35.2645,4437,
8,142.84,36.7114,3494,
8,160.62,36.2665,2922,
8,123.58,27.8332,45543,
8,158.94,44.471,3212,
8,163.26,35.2436,3190,
8,138.38,44.4122,3275,
8,160.64,36.6373,47869,
8,167.36,37.0971,4020,
8,185.78,36.3519,2181,
8,168.14,35.3977,2942,
8,129.12,35.7867,2226,
8,149.46,44.6785,48908,
8,124.72,31.8371,2793,
8,173.68,35.6247,3745,
8,158.42,36.3406,2941,
8,129.2,35.9486,3358,
8,130.86,37.4505,49857,
8,167.74,31.5805,5455,
8,154.06,32.9968,3151,
8,180.18,36.5664,2967,
8,184.74,41.7814,3839,
8,156.6,34.6166,54873,
8,139.08,32.8037,7204,
8,152.18,33.5683,4154,
8,186.1,32.6746,47685,
8,181.98,38.0982,4222,
8,173.06,36.0409,4908,
8,153.3,32.7786,48622,
8,164.64,29.6274,6465,
8,160.02,35.6201,4325,
8,186.98,33.118,4982,
8,154.04,40.944,3104,
8,141.96,34.4487,3021,
8,183.16,44.5013,6412,
8,140.14,34.8258,3241,
8,143.42,32.404,47100,
8,183.66,36.5606,8137,
8,169.98,37.3197,4851,
8,123.24,29.8259,40609,
8,160.58,36.4547,4551,
8,150.94,35.9868,4417,
8,155.02,30.3385,3779,
8,171.54,36.2915,42975,
8,159.1,36.4027,3729,
8,152.62,35.7833,3638,
8,148.88,40.4704,3103,
8,151.74,32.5677,43981,
8,163.86,37.4566,3621,
8,175.08,36.8065,3773,
8,151.16,41.2932,3343,
8,129.28,32.9894,3163,
8,126.34,34.9834,67944,
8,137.68,37.1104,5349,
8,194.6,39.5657,26014,
8,150.6,39.4115,2979,
8,172.78,40.3729,3815,
8,130.6,36.0839,3247,
8,123.22,28.0403,52479,
8,174.06,38.5175,10060,
8,152.9,37.3766,27596,
8,174.3,38.7761,3593,
8,128.46,31.8172,3272,
8,156.34,36.3753,3528,
8,162.58,29.9288,3181,
8,156.04,41.5461,134516,
8,150.58,36.9037,17621,
8,147.18,34.344,3308,
8,142.2,35.231,3378,
8,144.1,34.3108,3907,
